season,week,team,arm,team_game,actual_team_targets,mean_budget_drawn,max_reconciliation_error,n_players
2024,2,LA,Q9_HURDLE,2024-2-LA,27,34.1025,0.0,19
2024,2,LAC,BASELINE,2024-2-LAC,19,35.0175,0.0,24
2024,2,LAC,Q9_HURDLE,2024-2-LAC,19,34.3175,0.0,24
2024,2,LV,BASELINE,2024-2-LV,36,31.35,0.0,20
2024,2,LV,Q9_HURDLE,2024-2-LV,36,31.5925,0.0,20
2024,2,MIA,BASELINE,2024-2-MIA,37,32.2025,0.0,19
2024,2,MIA,Q9_HURDLE,2024-2-MIA,37,32.0925,0.0,19
2024,2,MIN,BASELINE,2024-2-MIN,24,32.6875,0.0,17
2024,2,MIN,Q9_HURDLE,2024-2-MIN,24,32.6475,0.0,17
2024,2,NE,BASELINE,2024-2-NE,24,27.995,0.0,19
2024,2,NE,Q9_HURDLE,2024-2-NE,24,27.16,0.0,19
2024,2,NO,BASELINE,2024-2-NO,15,29.77,0.0,18
2024,2,NO,Q9_HURDLE,2024-2-NO,15,29.9125,0.0,18
2024,2,NYG,BASELINE,2024-2-NYG,27,32.1525,0.0,18
2024,2,NYG,Q9_HURDLE,2024-2-NYG,27,31.2275,0.0,18
2024,2,NYJ,BASELINE,2024-2-NYJ,29,32.605,0.0,18
2024,2,NYJ,Q9_HURDLE,2024-2-NYJ,29,32.6425,0.0,18
2024,2,PHI,BASELINE,2024-2-PHI,29,29.7525,0.0,19
2024,2,PHI,Q9_HURDLE,2024-2-PHI,29,30.085,0.0,19
2024,2,PIT,BASELINE,2024-2-PIT,18,23.9075,0.0,16
2024,2,PIT,Q9_HURDLE,2024-2-PIT,18,24.31,0.0,16
2024,2,SEA,BASELINE,2024-2-SEA,43,30.165,0.0,16
2024,2,SEA,Q9_HURDLE,2024-2-SEA,43,31.0975,0.0,16
2024,2,SF,BASELINE,2024-2-SF,36,28.8525,0.0,20
2024,2,SF,Q9_HURDLE,2024-2-SF,36,28.6425,0.0,20
2024,2,TB,BASELINE,2024-2-TB,19,31.32,0.0,16
2024,2,TB,Q9_HURDLE,2024-2-TB,19,30.845,0.0,16
2024,2,TEN,BASELINE,2024-2-TEN,27,26.7975,0.0,22
2024,2,TEN,Q9_HURDLE,2024-2-TEN,27,27.5325,0.0,22
2024,2,WAS,BASELINE,2024-2-WAS,29,30.3575,0.0,22
2024,2,WAS,Q9_HURDLE,2024-2-WAS,29,30.4175,0.0,22
2024,3,ARI,BASELINE,2024-3-ARI,34,29.7975,0.0,16
2024,3,ARI,Q9_HURDLE,2024-3-ARI,34,29.825,0.0,16
2024,3,ATL,BASELINE,2024-3-ATL,27,29.5175,0.0,20
2024,3,ATL,Q9_HURDLE,2024-3-ATL,27,27.9375,0.0,20
2024,3,BAL,BASELINE,2024-3-BAL,15,30.2925,0.0,17
2024,3,BAL,Q9_HURDLE,2024-3-BAL,15,29.965,0.0,17
2024,3,BUF,BASELINE,2024-3-BUF,30,26.2775,0.0,18
2024,3,BUF,Q9_HURDLE,2024-3-BUF,30,26.1975,0.0,18
2024,3,CAR,BASELINE,2024-3-CAR,37,27.005,0.0,18
2024,3,CAR,Q9_HURDLE,2024-3-CAR,37,26.8725,0.0,18
2024,3,CHI,BASELINE,2024-3-CHI,48,28.0525,0.0,18
2024,3,CHI,Q9_HURDLE,2024-3-CHI,48,28.2925,0.0,18
2024,3,CIN,BASELINE,2024-3-CIN,38,32.02,0.0,17
2024,3,CIN,Q9_HURDLE,2024-3-CIN,38,33.09,0.0,17
2024,3,CLE,BASELINE,2024-3-CLE,35,35.885,0.0,17
2024,3,CLE,Q9_HURDLE,2024-3-CLE,35,35.7875,0.0,17
2024,3,DAL,BASELINE,2024-3-DAL,49,36.325,0.0,17
2024,3,DAL,Q9_HURDLE,2024-3-DAL,49,36.885,0.0,17
2024,3,DEN,BASELINE,2024-3-DEN,34,32.69,0.0,22
2024,3,DEN,Q9_HURDLE,2024-3-DEN,34,32.55,0.0,22
2024,3,DET,BASELINE,2024-3-DET,22,35.5325,0.0,18
2024,3,DET,Q9_HURDLE,2024-3-DET,22,36.745,0.0,18
2024,3,GB,BASELINE,2024-3-GB,19,28.93,0.0,18
2024,3,GB,Q9_HURDLE,2024-3-GB,19,28.8425,0.0,18
2024,3,HOU,BASELINE,2024-3-HOU,43,32.395,0.0,21
2024,3,HOU,Q9_HURDLE,2024-3-HOU,43,32.12,0.0,21
2024,3,IND,BASELINE,2024-3-IND,18,27.6875,0.0,15
2024,3,IND,Q9_HURDLE,2024-3-IND,18,27.6925,0.0,15
2024,3,JAX,BASELINE,2024-3-JAX,44,31.8475,0.0,17
2024,3,JAX,Q9_HURDLE,2024-3-JAX,44,31.75,0.0,17
2024,3,KC,BASELINE,2024-3-KC,36,30.055,0.0,19
2024,3,KC,Q9_HURDLE,2024-3-KC,36,30.4575,0.0,19
2024,3,LA,BASELINE,2024-3-LA,23,32.2125,0.0,19
2024,3,LA,Q9_HURDLE,2024-3-LA,23,32.4925,0.0,19
2024,3,LAC,BASELINE,2024-3-LAC,19,31.7875,0.0,24
2024,3,LAC,Q9_HURDLE,2024-3-LAC,19,30.9725,0.0,24
2024,3,LV,BASELINE,2024-3-LV,39,31.505,0.0,20
2024,3,LV,Q9_HURDLE,2024-3-LV,39,32.355,0.0,20
2024,3,MIA,BASELINE,2024-3-MIA,31,33.275,0.0,21
2024,3,MIA,Q9_HURDLE,2024-3-MIA,31,33.06,0.0,21
2024,3,MIN,BASELINE,2024-3-MIN,25,30.05,0.0,16
2024,3,MIN,Q9_HURDLE,2024-3-MIN,25,31.4125,0.0,16
2024,3,NE,BASELINE,2024-3-NE,24,26.6625,0.0,19
2024,3,NE,Q9_HURDLE,2024-3-NE,24,26.81,0.0,19
2024,3,NO,BASELINE,2024-3-NO,23,26.6825,0.0,18
2024,3,NO,Q9_HURDLE,2024-3-NO,23,26.6075,0.0,18
2024,3,NYG,BASELINE,2024-3-NYG,33,30.7125,0.0,19
2024,3,NYG,Q9_HURDLE,2024-3-NYG,33,30.4025,0.0,19
2024,3,NYJ,BASELINE,2024-3-NYJ,34,31.2575,0.0,17
2024,3,NYJ,Q9_HURDLE,2024-3-NYJ,34,32.21,0.0,17
2024,3,PHI,BASELINE,2024-3-PHI,36,30.295,0.0,19
2024,3,PHI,Q9_HURDLE,2024-3-PHI,36,29.665,0.0,19
2024,3,PIT,BASELINE,2024-3-PIT,31,23.6125,0.0,17
2024,3,PIT,Q9_HURDLE,2024-3-PIT,31,22.9775,0.0,17
2024,3,SEA,BASELINE,2024-3-SEA,33,33.39,0.0,15
2024,3,SEA,Q9_HURDLE,2024-3-SEA,33,33.59,0.0,15
2024,3,SF,BASELINE,2024-3-SF,30,29.8725,0.0,19
2024,3,SF,Q9_HURDLE,2024-3-SF,30,30.3475,0.0,19
2024,3,TB,BASELINE,2024-3-TB,32,28.2875,0.0,17
2024,3,TB,Q9_HURDLE,2024-3-TB,32,28.4925,0.0,17
2024,3,TEN,BASELINE,2024-3-TEN,34,26.5025,0.0,22
2024,3,TEN,Q9_HURDLE,2024-3-TEN,34,27.155,0.0,22
2024,3,WAS,BASELINE,2024-3-WAS,22,31.0175,0.0,20
2024,3,WAS,Q9_HURDLE,2024-3-WAS,22,30.1125,0.0,20
2024,4,ARI,BASELINE,2024-4-ARI,22,30.1,0.0,16
2024,4,ARI,Q9_HURDLE,2024-4-ARI,22,30.0975,0.0,16
2024,4,ATL,BASELINE,2024-4-ATL,34,28.78,0.0,20
2024,4,ATL,Q9_HURDLE,2024-4-ATL,34,27.875,0.0,20
2024,4,BAL,BASELINE,2024-4-BAL,18,26.9825,0.0,15
2024,4,BAL,Q9_HURDLE,2024-4-BAL,18,26.4375,0.0,15
2024,4,BUF,BASELINE,2024-4-BUF,27,26.4875,0.0,17
2024,4,BUF,Q9_HURDLE,2024-4-BUF,27,26.8925,0.0,17
2024,4,CAR,BASELINE,2024-4-CAR,40,29.1575,0.0,20
2024,4,CAR,Q9_HURDLE,2024-4-CAR,40,29.425,0.0,20
2024,4,CHI,BASELINE,2024-4-CHI,22,32.5975,0.0,18
2024,4,CHI,Q9_HURDLE,2024-4-CHI,22,31.84,0.0,18
2024,4,CIN,BASELINE,2024-4-CIN,30,32.77,0.0,17
2024,4,CIN,Q9_HURDLE,2024-4-CIN,30,33.65,0.0,17
2024,4,CLE,BASELINE,2024-4-CLE,32,35.475,0.0,16
2024,4,CLE,Q9_HURDLE,2024-4-CLE,32,35.7925,0.0,16
2024,4,DAL,BASELINE,2024-4-DAL,26,39.15,0.0,17
2024,4,DAL,Q9_HURDLE,2024-4-DAL,26,39.3225,0.0,17
2024,4,DEN,BASELINE,2024-4-DEN,25,32.575,0.0,19
2024,4,DEN,Q9_HURDLE,2024-4-DEN,25,32.07,0.0,19
2024,4,DET,BASELINE,2024-4-DET,18,32.745,0.0,18
2024,4,DET,Q9_HURDLE,2024-4-DET,18,33.435,0.0,18
2024,4,GB,BASELINE,2024-4-GB,54,26.94,0.0,16
2024,4,GB,Q9_HURDLE,2024-4-GB,54,26.1825,0.0,16
2024,4,HOU,BASELINE,2024-4-HOU,39,34.265,0.0,20
2024,4,HOU,Q9_HURDLE,2024-4-HOU,39,34.3125,0.0,20
2024,4,IND,BASELINE,2024-4-IND,28,25.28,0.0,15
2024,4,IND,Q9_HURDLE,2024-4-IND,28,26.2225,0.0,15
2024,4,JAX,BASELINE,2024-4-JAX,32,34.74,0.0,16
2024,4,JAX,Q9_HURDLE,2024-4-JAX,32,33.6,0.0,16
2024,4,KC,BASELINE,2024-4-KC,28,32.2075,0.0,18
2024,4,KC,Q9_HURDLE,2024-4-KC,28,31.13,0.0,18
2024,4,LA,BASELINE,2024-4-LA,29,30.405,0.0,18
2024,4,LA,Q9_HURDLE,2024-4-LA,29,30.5875,0.0,18
2024,4,LAC,BASELINE,2024-4-LAC,27,28.38,0.0,21
2024,4,LAC,Q9_HURDLE,2024-4-LAC,27,28.655,0.0,21
2024,4,LV,BASELINE,2024-4-LV,24,33.37,0.0,19
2024,4,LV,Q9_HURDLE,2024-4-LV,24,33.2925,0.0,19
2024,4,MIA,BASELINE,2024-4-MIA,21,31.86,0.0,20
2024,4,MIA,Q9_HURDLE,2024-4-MIA,21,32.3475,0.0,20
2024,4,MIN,BASELINE,2024-4-MIN,27,28.5125,0.0,16
2024,4,MIN,Q9_HURDLE,2024-4-MIN,27,29.5325,0.0,16
2024,4,NE,BASELINE,2024-4-NE,32,26.225,0.0,19
2024,4,NE,Q9_HURDLE,2024-4-NE,32,25.445,0.0,19
2024,4,NO,BASELINE,2024-4-NO,36,25.3375,0.0,17
2024,4,NO,Q9_HURDLE,2024-4-NO,36,26.6425,0.0,17
2024,4,NYG,BASELINE,2024-4-NYG,38,31.2475,0.0,19
2024,4,NYG,Q9_HURDLE,2024-4-NYG,38,31.6275,0.0,19
2024,4,NYJ,BASELINE,2024-4-NYJ,41,32.6825,0.0,17
2024,4,NYJ,Q9_HURDLE,2024-4-NYJ,41,33.0125,0.0,17
2024,4,PHI,BASELINE,2024-4-PHI,29,30.92,0.0,19
2024,4,PHI,Q9_HURDLE,2024-4-PHI,29,31.3775,0.0,19
2024,4,PIT,BASELINE,2024-4-PIT,32,24.235,0.0,17
2024,4,PIT,Q9_HURDLE,2024-4-PIT,32,24.3825,0.0,17
2024,4,SEA,BASELINE,2024-4-SEA,53,32.535,0.0,15
2024,4,SEA,Q9_HURDLE,2024-4-SEA,53,32.435,0.0,15
2024,4,SF,BASELINE,2024-4-SF,26,29.8925,0.0,17
2024,4,SF,Q9_HURDLE,2024-4-SF,26,30.0875,0.0,17
2024,4,TB,BASELINE,2024-4-TB,47,29.5075,0.0,16
2024,4,TB,Q9_HURDLE,2024-4-TB,47,28.905,0.0,16
2024,4,TEN,BASELINE,2024-4-TEN,18,28.955,0.0,20
2024,4,TEN,Q9_HURDLE,2024-4-TEN,18,29.025,0.0,20
2024,4,WAS,BASELINE,2024-4-WAS,30,28.235,0.0,20
2024,4,WAS,Q9_HURDLE,2024-4-WAS,30,29.2425,0.0,20
2024,5,ARI,BASELINE,2024-5-ARI,30,28.6675,0.0,14
2024,5,ARI,Q9_HURDLE,2024-5-ARI,30,29.22,0.0,14
2024,5,ATL,BASELINE,2024-5-ATL,54,29.3825,0.0,12
2024,5,ATL,Q9_HURDLE,2024-5-ATL,54,30.3675,0.0,12
2024,5,BAL,BASELINE,2024-5-BAL,41,24.7675,0.0,12
2024,5,BAL,Q9_HURDLE,2024-5-BAL,41,25.6425,0.0,12
2024,5,BUF,BASELINE,2024-5-BUF,29,26.7575,0.0,13
2024,5,BUF,Q9_HURDLE,2024-5-BUF,29,27.0,0.0,13
2024,5,CAR,BASELINE,2024-5-CAR,33,31.32,0.0,14
2024,5,CAR,Q9_HURDLE,2024-5-CAR,33,30.8125,0.0,14
2024,5,CHI,BASELINE,2024-5-CHI,28,30.7275,0.0,15
2024,5,CHI,Q9_HURDLE,2024-5-CHI,28,30.445,0.0,15
2024,5,CIN,BASELINE,2024-5-CIN,39,32.65,0.0,14
2024,5,CIN,Q9_HURDLE,2024-5-CIN,39,32.9875,0.0,14
2024,5,CLE,BASELINE,2024-5-CLE,28,34.75,0.0,14
2024,5,CLE,Q9_HURDLE,2024-5-CLE,28,34.91,0.0,14
2024,5,DAL,BASELINE,2024-5-DAL,41,36.975,0.0,14
2024,5,DAL,Q9_HURDLE,2024-5-DAL,41,36.165,0.0,14
2024,5,DEN,BASELINE,2024-5-DEN,26,30.74,0.0,16
2024,5,DEN,Q9_HURDLE,2024-5-DEN,26,31.1725,0.0,16
2024,5,GB,BASELINE,2024-5-GB,25,31.5275,0.0,13
2024,5,GB,Q9_HURDLE,2024-5-GB,25,31.66,0.0,13
2024,5,HOU,BASELINE,2024-5-HOU,35,35.4475,0.0,16
2024,5,HOU,Q9_HURDLE,2024-5-HOU,35,35.0975,0.0,16
2024,5,IND,BASELINE,2024-5-IND,45,26.85,0.0,13
2024,5,IND,Q9_HURDLE,2024-5-IND,45,26.085,0.0,13
2024,5,JAX,BASELINE,2024-5-JAX,34,33.8725,0.0,13
2024,5,JAX,Q9_HURDLE,2024-5-JAX,34,33.8225,0.0,13
2024,5,KC,BASELINE,2024-5-KC,34,30.0125,0.0,14
2024,5,KC,Q9_HURDLE,2024-5-KC,34,29.8925,0.0,14
2024,5,LA,BASELINE,2024-5-LA,45,30.1075,0.0,14
2024,5,LA,Q9_HURDLE,2024-5-LA,45,30.2025,0.0,14
2024,5,LV,BASELINE,2024-5-LV,36,31.935,0.0,14
2024,5,LV,Q9_HURDLE,2024-5-LV,36,32.0,0.0,14
2024,5,MIA,BASELINE,2024-5-MIA,31,29.885,0.0,18
2024,5,MIA,Q9_HURDLE,2024-5-MIA,31,30.7,0.0,18
2024,5,MIN,BASELINE,2024-5-MIN,28,28.5025,0.0,13
2024,5,MIN,Q9_HURDLE,2024-5-MIN,28,28.805,0.0,13
2024,5,NE,BASELINE,2024-5-NE,30,27.98,0.0,13
2024,5,NE,Q9_HURDLE,2024-5-NE,30,27.58,0.0,13
2024,5,NO,BASELINE,2024-5-NO,32,28.2,0.0,14
2024,5,NO,Q9_HURDLE,2024-5-NO,32,27.7475,0.0,14
2024,5,NYG,BASELINE,2024-5-NYG,31,32.2575,0.0,14
2024,5,NYG,Q9_HURDLE,2024-5-NYG,31,32.455,0.0,14
2024,5,NYJ,BASELINE,2024-5-NYJ,51,34.2175,0.0,13
2024,5,NYJ,Q9_HURDLE,2024-5-NYJ,51,34.27,0.0,13
2024,5,PIT,BASELINE,2024-5-PIT,26,26.0075,0.0,17
2024,5,PIT,Q9_HURDLE,2024-5-PIT,26,27.0975,0.0,17
2024,5,SEA,BASELINE,2024-5-SEA,39,36.35,0.0,13
2024,5,SEA,Q9_HURDLE,2024-5-SEA,39,36.9775,0.0,13
2024,5,SF,BASELINE,2024-5-SF,32,29.295,0.0,14
2024,5,SF,Q9_HURDLE,2024-5-SF,32,29.3525,0.0,14
2024,5,TB,BASELINE,2024-5-TB,24,33.255,0.0,14
2024,5,TB,Q9_HURDLE,2024-5-TB,24,33.1875,0.0,14
2024,5,WAS,BASELINE,2024-5-WAS,27,29.225,0.0,14
2024,5,WAS,Q9_HURDLE,2024-5-WAS,27,27.565,0.0,14
2024,6,ARI,BASELINE,2024-6-ARI,32,28.905,0.0,14
2024,6,ARI,Q9_HURDLE,2024-6-ARI,32,29.065,0.0,14
2024,6,ATL,BASELINE,2024-6-ATL,29,34.1,0.0,12
2024,6,ATL,Q9_HURDLE,2024-6-ATL,29,34.36,0.0,12
2024,6,BAL,BASELINE,2024-6-BAL,25,28.3225,0.0,12
2024,6,BAL,Q9_HURDLE,2024-6-BAL,25,28.67,0.0,12
2024,6,BUF,BASELINE,2024-6-BUF,23,27.005,0.0,13
2024,6,BUF,Q9_HURDLE,2024-6-BUF,23,27.2125,0.0,13
2024,6,CAR,BASELINE,2024-6-CAR,37,31.79,0.0,15
2024,6,CAR,Q9_HURDLE,2024-6-CAR,37,31.3,0.0,15
2024,6,CHI,BASELINE,2024-6-CHI,26,29.21,0.0,15
2024,6,CHI,Q9_HURDLE,2024-6-CHI,26,29.3725,0.0,15
2024,6,CIN,BASELINE,2024-6-CIN,23,33.73,0.0,14
2024,6,CIN,Q9_HURDLE,2024-6-CIN,23,33.5275,0.0,14
2024,6,CLE,BASELINE,2024-6-CLE,23,33.4875,0.0,15
2024,6,CLE,Q9_HURDLE,2024-6-CLE,23,33.4325,0.0,15
2024,6,DAL,BASELINE,2024-6-DAL,43,37.2225,0.0,14
2024,6,DAL,Q9_HURDLE,2024-6-DAL,43,37.0075,0.0,14
2024,6,DEN,BASELINE,2024-6-DEN,32,29.3825,0.0,16
2024,6,DEN,Q9_HURDLE,2024-6-DEN,32,29.16,0.0,16
2024,6,DET,BASELINE,2024-6-DET,26,30.2725,0.0,14
2024,6,DET,Q9_HURDLE,2024-6-DET,26,30.0225,0.0,14
2024,6,GB,BASELINE,2024-6-GB,31,31.295,0.0,14
2024,6,GB,Q9_HURDLE,2024-6-GB,31,30.1225,0.0,14
2024,6,HOU,BASELINE,2024-6-HOU,31,35.0225,0.0,17
2024,6,HOU,Q9_HURDLE,2024-6-HOU,31,35.4975,0.0,17
2024,6,IND,BASELINE,2024-6-IND,36,29.28,0.0,13
2024,6,IND,Q9_HURDLE,2024-6-IND,36,30.1,0.0,13
2024,6,JAX,BASELINE,2024-6-JAX,35,33.7325,0.0,13
2024,6,JAX,Q9_HURDLE,2024-6-JAX,35,34.2175,0.0,13
2024,6,LAC,BASELINE,2024-6-LAC,31,28.455,0.0,14
2024,6,LAC,Q9_HURDLE,2024-6-LAC,31,28.8525,0.0,14
2024,6,LV,BASELINE,2024-6-LV,37,32.9225,0.0,15
2024,6,LV,Q9_HURDLE,2024-6-LV,37,32.3475,0.0,15
2024,6,NE,BASELINE,2024-6-NE,31,27.86,0.0,14
2024,6,NE,Q9_HURDLE,2024-6-NE,31,27.88,0.0,14
2024,6,NO,BASELINE,2024-6-NO,38,28.875,0.0,13
2024,6,NO,Q9_HURDLE,2024-6-NO,38,28.2675,0.0,13
2024,6,NYG,BASELINE,2024-6-NYG,36,31.965,0.0,14
2024,6,NYG,Q9_HURDLE,2024-6-NYG,36,32.2025,0.0,14
2024,6,NYJ,BASELINE,2024-6-NYJ,34,38.255,0.0,14
2024,6,NYJ,Q9_HURDLE,2024-6-NYJ,34,37.2325,0.0,14
2024,6,PHI,BASELINE,2024-6-PHI,24,30.3,0.0,14
2024,6,PHI,Q9_HURDLE,2024-6-PHI,24,30.43,0.0,14
2024,6,PIT,BASELINE,2024-6-PIT,23,25.865,0.0,17
2024,6,PIT,Q9_HURDLE,2024-6-PIT,23,26.365,0.0,17
2024,6,SEA,BASELINE,2024-6-SEA,48,37.38,0.0,13
2024,6,SEA,Q9_HURDLE,2024-6-SEA,48,37.6775,0.0,13
2024,6,SF,BASELINE,2024-6-SF,27,30.0475,0.0,14
2024,6,SF,Q9_HURDLE,2024-6-SF,27,30.5025,0.0,14
2024,6,TB,BASELINE,2024-6-TB,36,31.36,0.0,15
2024,6,TB,Q9_HURDLE,2024-6-TB,36,30.9725,0.0,15
2024,6,TEN,BASELINE,2024-6-TEN,27,26.44,0.0,14
2024,6,TEN,Q9_HURDLE,2024-6-TEN,27,26.4925,0.0,14
2024,6,WAS,BASELINE,2024-6-WAS,33,29.0625,0.0,14
2024,6,WAS,Q9_HURDLE,2024-6-WAS,33,28.03,0.0,14
2024,7,ARI,BASELINE,2024-7-ARI,25,28.72,0.0,15
2024,7,ARI,Q9_HURDLE,2024-7-ARI,25,29.85,0.0,15
2024,7,ATL,BASELINE,2024-7-ATL,36,33.545,0.0,12
2024,7,ATL,Q9_HURDLE,2024-7-ATL,36,33.1625,0.0,12
2024,7,BAL,BASELINE,2024-7-BAL,21,27.7875,0.0,12
2024,7,BAL,Q9_HURDLE,2024-7-BAL,21,26.925,0.0,12
2024,7,BUF,BASELINE,2024-7-BUF,32,26.3875,0.0,15
2024,7,BUF,Q9_HURDLE,2024-7-BUF,32,26.26,0.0,15
2024,7,CAR,BASELINE,2024-7-CAR,17,32.62,0.0,13
2024,7,CAR,Q9_HURDLE,2024-7-CAR,17,32.745,0.0,13
2024,7,CIN,BASELINE,2024-7-CIN,24,31.8075,0.0,14
2024,7,CIN,Q9_HURDLE,2024-7-CIN,24,32.0875,0.0,14
2024,7,CLE,BASELINE,2024-7-CLE,48,31.285,0.0,15
2024,7,CLE,Q9_HURDLE,2024-7-CLE,48,29.91,0.0,15
2024,7,DEN,BASELINE,2024-7-DEN,25,30.88,0.0,16
2024,7,DEN,Q9_HURDLE,2024-7-DEN,25,30.015,0.0,16
2024,7,DET,BASELINE,2024-7-DET,25,29.5825,0.0,15
2024,7,DET,Q9_HURDLE,2024-7-DET,25,29.8825,0.0,15
2024,7,GB,BASELINE,2024-7-GB,33,31.9775,0.0,13
2024,7,GB,Q9_HURDLE,2024-7-GB,33,30.18,0.0,13
2024,7,HOU,BASELINE,2024-7-HOU,19,34.235,0.0,16
2024,7,HOU,Q9_HURDLE,2024-7-HOU,19,34.8475,0.0,16
2024,7,IND,BASELINE,2024-7-IND,22,31.225,0.0,13
2024,7,IND,Q9_HURDLE,2024-7-IND,22,30.84,0.0,13
2024,7,JAX,BASELINE,2024-7-JAX,20,34.0425,0.0,13
2024,7,JAX,Q9_HURDLE,2024-7-JAX,20,33.865,0.0,13
2024,7,KC,BASELINE,2024-7-KC,25,31.5025,0.0,14
2024,7,KC,Q9_HURDLE,2024-7-KC,25,30.86,0.0,14
2024,7,LA,BASELINE,2024-7-LA,22,33.5425,0.0,12
2024,7,LA,Q9_HURDLE,2024-7-LA,22,33.43,0.0,12
2024,7,LAC,BASELINE,2024-7-LAC,37,28.81,0.0,16
2024,7,LAC,Q9_HURDLE,2024-7-LAC,37,29.1,0.0,16
2024,7,LV,BASELINE,2024-7-LV,35,32.9825,0.0,16
2024,7,LV,Q9_HURDLE,2024-7-LV,35,33.69,0.0,16
2024,7,MIA,BASELINE,2024-7-MIA,22,30.48,0.0,18
2024,7,MIA,Q9_HURDLE,2024-7-MIA,22,30.3975,0.0,18
2024,7,MIN,BASELINE,2024-7-MIN,26,28.9475,0.0,13
2024,7,MIN,Q9_HURDLE,2024-7-MIN,26,28.4575,0.0,13
2024,7,NE,BASELINE,2024-7-NE,36,28.24,0.0,14
2024,7,NE,Q9_HURDLE,2024-7-NE,36,28.28,0.0,14
2024,7,NO,BASELINE,2024-7-NO,39,30.7325,0.0,15
2024,7,NO,Q9_HURDLE,2024-7-NO,39,30.1675,0.0,15
2024,7,NYG,BASELINE,2024-7-NYG,27,32.755,0.0,14
2024,7,NYG,Q9_HURDLE,2024-7-NYG,27,32.8025,0.0,14
2024,7,NYJ,BASELINE,2024-7-NYJ,39,37.085,0.0,15
2024,7,NYJ,Q9_HURDLE,2024-7-NYJ,39,36.565,0.0,15
2024,7,PHI,BASELINE,2024-7-PHI,14,29.6375,0.0,14
2024,7,PHI,Q9_HURDLE,2024-7-PHI,14,29.1375,0.0,14
2024,7,PIT,BASELINE,2024-7-PIT,27,25.2,0.0,16
2024,7,PIT,Q9_HURDLE,2024-7-PIT,27,25.8025,0.0,16
2024,7,SEA,BASELINE,2024-7-SEA,28,39.8175,0.0,13
2024,7,SEA,Q9_HURDLE,2024-7-SEA,28,39.53,0.0,13
2024,7,SF,BASELINE,2024-7-SF,31,29.285,0.0,15
2024,7,SF,Q9_HURDLE,2024-7-SF,31,29.725,0.0,15
2024,7,TB,BASELINE,2024-7-TB,45,31.9125,0.0,15
2024,7,TB,Q9_HURDLE,2024-7-TB,45,32.6575,0.0,15
2024,7,TEN,BASELINE,2024-7-TEN,38,25.9225,0.0,14
2024,7,TEN,Q9_HURDLE,2024-7-TEN,38,27.185,0.0,14
2024,7,WAS,BASELINE,2024-7-WAS,25,28.93,0.0,14
2024,7,WAS,Q9_HURDLE,2024-7-WAS,25,29.72,0.0,14
2024,8,ARI,BASELINE,2024-8-ARI,33,29.1325,0.0,15
2024,8,ARI,Q9_HURDLE,2024-8-ARI,33,29.315,0.0,15
2024,8,ATL,BASELINE,2024-8-ATL,28,33.975,0.0,12
2024,8,ATL,Q9_HURDLE,2024-8-ATL,28,33.585,0.0,12
2024,8,BAL,BASELINE,2024-8-BAL,35,25.4525,0.0,11
2024,8,BAL,Q9_HURDLE,2024-8-BAL,35,26.38,0.0,11
2024,8,BUF,BASELINE,2024-8-BUF,32,27.6075,0.0,15
2024,8,BUF,Q9_HURDLE,2024-8-BUF,32,27.9375,0.0,15
2024,8,CAR,BASELINE,2024-8-CAR,34,28.915,0.0,12
2024,8,CAR,Q9_HURDLE,2024-8-CAR,34,29.425,0.0,12
2024,8,CHI,BASELINE,2024-8-CHI,21,28.8325,0.0,12
2024,8,CHI,Q9_HURDLE,2024-8-CHI,21,28.4425,0.0,12
2024,8,CIN,BASELINE,2024-8-CIN,36,29.6475,0.0,14
2024,8,CIN,Q9_HURDLE,2024-8-CIN,36,29.7075,0.0,14
2024,8,CLE,BASELINE,2024-8-CLE,41,34.4825,0.0,15
2024,8,CLE,Q9_HURDLE,2024-8-CLE,41,34.1175,0.0,15
2024,8,DAL,BASELINE,2024-8-DAL,37,38.9725,0.0,14
2024,8,DAL,Q9_HURDLE,2024-8-DAL,37,38.645,0.0,14
2024,8,DEN,BASELINE,2024-8-DEN,38,29.3275,0.0,16
2024,8,DEN,Q9_HURDLE,2024-8-DEN,38,29.4075,0.0,16
2024,8,DET,BASELINE,2024-8-DET,18,29.73,0.0,14
2024,8,DET,Q9_HURDLE,2024-8-DET,18,28.71,0.0,14
2024,8,GB,BASELINE,2024-8-GB,27,31.45,0.0,14
2024,8,GB,Q9_HURDLE,2024-8-GB,27,31.35,0.0,14
2024,8,HOU,BASELINE,2024-8-HOU,36,31.4375,0.0,16
2024,8,HOU,Q9_HURDLE,2024-8-HOU,36,30.3875,0.0,16
2024,8,IND,BASELINE,2024-8-IND,31,29.3575,0.0,14
2024,8,IND,Q9_HURDLE,2024-8-IND,31,29.4325,0.0,14
2024,8,JAX,BASELINE,2024-8-JAX,30,31.0525,0.0,13
2024,8,JAX,Q9_HURDLE,2024-8-JAX,30,31.01,0.0,13
2024,8,KC,BASELINE,2024-8-KC,35,30.0575,0.0,15
2024,8,KC,Q9_HURDLE,2024-8-KC,35,29.9575,0.0,15
2024,8,LA,BASELINE,2024-8-LA,34,30.895,0.0,13
2024,8,LA,Q9_HURDLE,2024-8-LA,34,31.2275,0.0,13
2024,8,LAC,BASELINE,2024-8-LAC,30,30.205,0.0,16
2024,8,LAC,Q9_HURDLE,2024-8-LAC,30,30.51,0.0,16
